"","Creek","Date","WY","ppt","t_max","t_min","t_avg","vpd_min","vpd_max"
"19264","CEDEN Arnot Cr 1",2001-12-01,2002,342.2720032,2.9949999,-7.5870004,-2.296,0.585,4.2519999
"19265","CEDEN Arnot Cr 1",2002-01-01,2002,119.4049988,4.277,-9.0190001,-2.3710001,1.085,6.6030002
"19266","CEDEN Arnot Cr 1",2002-02-01,2002,82.7149963,8.9569998,-6.2600002,1.348,1.4119999,9.2639999
"19267","CEDEN Arnot Cr 1",2002-03-01,2002,190.5319977,7.3590002,-7.8130002,-0.226,1.207,8.7860003
"19268","CEDEN Arnot Cr 1",2002-04-01,2002,70.3669968,12.2379999,-2.7590001,4.7390003,1.501,11.4910002
"19269","CEDEN Arnot Cr 1",2002-05-01,2002,62.2639999,14.7869997,-1.103,6.8410006,2.493,14.2550001
"19270","CEDEN Arnot Cr 1",2002-06-01,2002,1.885,22.2439995,3.8320003,13.0370007,3.8499999,22.1870003
"19271","CEDEN Arnot Cr 1",2002-07-01,2002,6.6059999,26.8980007,8.5670004,17.7320004,6.9070001,30.2350006
"19272","CEDEN Arnot Cr 1",2002-08-01,2002,0,24.8250008,6.6620002,15.743001,6.802,27.1310005
"19273","CEDEN Arnot Cr 1",2002-09-01,2002,15.1009998,21.618,4.513,13.0650005,5.8759999,22.5380001
"19274","CEDEN Arnot Cr 1",2002-10-01,2003,2.6830001,15.0930004,-1.248,6.9220004,3.3080001,14.9429998
"19275","CEDEN Arnot Cr 1",2002-11-01,2003,188.9219971,10.1470003,-3.8980002,3.1240001,1.855,9.6560001
"19276","CEDEN Arnot Cr 1",2002-12-01,2003,371.1640015,3.401,-7.4180002,-2.0080001,0.656,4.7610002
"19277","CEDEN Arnot Cr 1",2003-01-01,2003,68.6930008,9.8549995,-3.7030001,3.075,1.452,9.1309996
"19278","CEDEN Arnot Cr 1",2003-02-01,2003,84.2979965,6.1350002,-8.0900002,-0.9770001,0.833,7.0190001
"19279","CEDEN Arnot Cr 1",2003-03-01,2003,107.8389969,9.1339998,-5.1290002,2.0020001,1.128,8.9639997
"19280","CEDEN Arnot Cr 1",2003-04-01,2003,299.8009949,6.4369998,-5.4330001,0.501,0.743,6.401
"19281","CEDEN Arnot Cr 1",2003-05-01,2003,92.7009964,15.6309996,-0.545,7.5420003,2.4660001,15.6199999
"19282","CEDEN Arnot Cr 1",2003-06-01,2003,0,22.5499992,3.9970002,13.2730007,3.3410001,22.8409996
"19283","CEDEN Arnot Cr 1",2003-07-01,2003,24.5249996,26.4449997,8.625,17.5340004,5.5469999,28.882
"19284","CEDEN Arnot Cr 1",2003-08-01,2003,33.9129982,23.5639992,8.2040005,15.8830004,3.6800001,22.1429996
"19285","CEDEN Arnot Cr 1",2003-09-01,2003,9.7939997,22.5620003,5.4210005,13.9910011,5.0209999,23.2840004
"19286","CEDEN Arnot Cr 1",2003-10-01,2004,1.84,19.8150005,2.7130001,11.2640009,4.8850002,20.2159996
"19287","CEDEN Arnot Cr 1",2003-11-01,2004,118.8320007,5.8200002,-6.5630002,-0.371,0.993,6.6789999
"19288","CEDEN Arnot Cr 1",2003-12-01,2004,409.3429871,4.5440001,-6.4990001,-0.9770001,0.684,5.2509999
"19289","CEDEN Arnot Cr 1",2004-01-01,2004,139.2559967,5.6329999,-7.3410006,-0.854,0.845,6.362
"19290","CEDEN Arnot Cr 1",2004-02-01,2004,281.9989929,3.8759999,-8.5270004,-2.325,0.51,5.1830001
"19291","CEDEN Arnot Cr 1",2004-03-01,2004,55.0379982,13.5679998,-2.677,5.4450002,1.632,13.1269999
"19292","CEDEN Arnot Cr 1",2004-04-01,2004,29.9330006,12.1470003,-1.7310001,5.2080002,1.885,11.7019997
"19293","CEDEN Arnot Cr 1",2004-05-01,2004,33.6710014,16.1229992,0.141,8.1310005,3.017,15.5299997
"19294","CEDEN Arnot Cr 1",2004-06-01,2004,1.809,21.7880001,4.4520001,13.1200008,4.6659999,22.2509995
"19295","CEDEN Arnot Cr 1",2004-07-01,2004,3.355,25.1700001,7.8020005,16.4860001,6.9039998,26.8810005
"19296","CEDEN Arnot Cr 1",2004-08-01,2004,0.827,24.1970005,7.3480005,15.7720003,5.8140001,25.3759995
"19297","CEDEN Arnot Cr 1",2004-09-01,2004,4.2810001,21.0799999,3.7040002,12.3920002,6.0570002,23.2450008
"19298","CEDEN Arnot Cr 1",2004-10-01,2005,236.0469971,12.6529999,-1.24,5.7060003,2.1689999,12.1610003
"19299","CEDEN Arnot Cr 1",2004-11-01,2005,95.2779999,7.1409998,-5.8920002,0.624,0.728,7.0609999
"19300","CEDEN Arnot Cr 1",2004-12-01,2005,209.1929932,6.2529998,-5.9530001,0.149,1.362,7.6020002
"19301","CEDEN Arnot Cr 1",2005-01-01,2005,343.6270142,4.9130001,-6.7100005,-0.8980001,0.946,6.2470002
"19302","CEDEN Arnot Cr 1",2005-02-01,2005,144.7059937,5.934,-6.0760002,-0.071,0.498,5.9330001
"19303","CEDEN Arnot Cr 1",2005-03-01,2005,243.9550018,8.6969995,-5.2520003,1.7220001,1.229,9.0279999
"19304","CEDEN Arnot Cr 1",2005-04-01,2005,107.1190033,10,-4.848,2.575,1.242,9.7740002
"19305","CEDEN Arnot Cr 1",2005-05-01,2005,196.1679993,14.4490004,0.134,7.2910004,1.906,12.9750004
"19306","CEDEN Arnot Cr 1",2005-06-01,2005,33.3199997,17.3619995,2.016,9.6880007,2.8870001,15.6990004
"19307","CEDEN Arnot Cr 1",2005-07-01,2005,5.7399998,27.0739994,8.8310003,17.9520016,6.6550002,29.2789993
"19308","CEDEN Arnot Cr 1",2005-08-01,2005,6.1560001,25.198,8.1750002,16.6860008,6.0630002,26.3950005
"19309","CEDEN Arnot Cr 1",2005-09-01,2005,19.6140003,19.0930004,2.776,10.934001,3.4159999,18.5779991
"19310","CEDEN Arnot Cr 1",2005-10-01,2006,36.0870018,15.6829996,0.642,8.1620007,2.5109999,14.4370003
"19311","CEDEN Arnot Cr 1",2005-11-01,2006,100.8809967,11.0240002,-1.8040001,4.6100001,1.91,10.04
"19312","CEDEN Arnot Cr 1",2005-12-01,2006,492.9190063,6.0479999,-4.7520003,0.647,0.742,6.026
"19313","CEDEN Arnot Cr 1",2006-01-01,2006,308.125,5.04,-6.9730005,-0.966,0.669,5.737
"19314","CEDEN Arnot Cr 1",2006-02-01,2006,149.1940002,7.586,-7.4200006,0.082,1.268,8.8549995
"19315","CEDEN Arnot Cr 1",2006-03-01,2006,314.7720032,3.3740001,-8.9940004,-2.8100002,0.594,5.3839998
"19316","CEDEN Arnot Cr 1",2006-04-01,2006,356.572998,9.0830002,-3.0050001,3.039,0.805,7.8920002
"19317","CEDEN Arnot Cr 1",2006-05-01,2006,43.1590004,17.1229992,0.975,9.0480003,2.3050001,15.9420004
"19318","CEDEN Arnot Cr 1",2006-06-01,2006,0.295,22.6240005,5.1570001,13.8900003,3.8959999,23.2649994
"19319","CEDEN Arnot Cr 1",2006-07-01,2006,6.6690001,26.5900002,9.559,18.0740013,5.119,29.2700005
"19320","CEDEN Arnot Cr 1",2006-08-01,2006,6.612,24.3969994,6.9910002,15.6930008,6.2800002,26.4669991
"19321","CEDEN Arnot Cr 1",2006-09-01,2006,5.6430001,21.5349998,3.5620003,12.5480003,5.1350002,23.7070007
"19322","CEDEN Arnot Cr 1",2006-10-01,2007,27.1140003,14.7360001,-0.674,7.0310001,2.691,13.9020004
"19323","CEDEN Arnot Cr 1",2006-11-01,2007,112.7699966,9.1169996,-2.608,3.2540002,1.598,9.0039997
"19324","CEDEN Arnot Cr 1",2006-12-01,2007,148.6130066,5.8930001,-6.7480001,-0.427,1.262,7.303
"19325","CEDEN Arnot Cr 1",2007-01-01,2007,45.6300011,4.7340002,-9.9230003,-2.5940001,1.122,7.2940001
"19326","CEDEN Arnot Cr 1",2007-02-01,2007,309.4129944,6.1609998,-5.4670005,0.346,1.034,7.0939999
"19327","CEDEN Arnot Cr 1",2007-03-01,2007,46.4490013,11.5170002,-3.8690002,3.8240001,1.722,12.6829996
"19328","CEDEN Arnot Cr 1",2007-04-01,2007,78.9020004,11.7980003,-2.138,4.8300004,1.707,11.5979996
"19329","CEDEN Arnot Cr 1",2007-05-01,2007,35.2290001,17.4669991,1.197,9.3310003,3.395,17.6429996
"19330","CEDEN Arnot Cr 1",2007-06-01,2007,4.7529998,22.0909996,5.0300002,13.5600004,4.9899998,22.6399994
"19331","CEDEN Arnot Cr 1",2007-07-01,2007,3.125,26.5820007,9.9510002,18.2660007,5.6620002,29.1529999
"19332","CEDEN Arnot Cr 1",2007-08-01,2007,7.1719999,26.0750008,10.4110003,18.243,7.329,28.4099998
"19333","CEDEN Arnot Cr 1",2007-09-01,2007,26.9869995,19.3390007,4.0830002,11.7110004,3.4230001,18.875
"19334","CEDEN Arnot Cr 1",2007-10-01,2008,41.9920006,14.0380001,-0.026,7.0060005,2.277,12.6389999
"19335","CEDEN Arnot Cr 1",2007-11-01,2008,24.0009995,12.2449999,-2.595,4.8240004,2.2950001,12.4200001
"19336","CEDEN Arnot Cr 1",2007-12-01,2008,168.6529999,3.211,-7.8490005,-2.319,0.873,5.4239998
"19337","CEDEN Arnot Cr 1",2008-01-01,2008,335.6170044,2.154,-8.368,-3.1060002,0.818,5.007
"19338","CEDEN Arnot Cr 1",2008-02-01,2008,241.451004,6.0650001,-7.4640002,-0.6990001,0.928,7.3379998
"19339","CEDEN Arnot Cr 1",2008-03-01,2008,33.5769997,8.7049999,-5.2160001,1.7440001,1.3150001,9.9309998
"19340","CEDEN Arnot Cr 1",2008-04-01,2008,19.882,10.5799999,-3.5920002,3.4930003,1.994,10.6110001
"19341","CEDEN Arnot Cr 1",2008-05-01,2008,62.8610001,14.2959995,0.528,7.4110003,2.0799999,13.5530005
"19342","CEDEN Arnot Cr 1",2008-06-01,2008,0.002,21.2350006,3.8720002,12.5530005,3.8440001,21.6529999
"19343","CEDEN Arnot Cr 1",2008-07-01,2008,10.4069996,26.0939999,8.8330002,17.4630013,6.178,28.8540001
"19344","CEDEN Arnot Cr 1",2008-08-01,2008,0.077,26.3390007,9.7600002,18.0490017,7.3759999,28.9069996
"19345","CEDEN Arnot Cr 1",2008-09-01,2008,0.288,22.6369991,4.9530001,13.7940006,5.5250001,24.1450005
"19346","CEDEN Arnot Cr 1",2008-10-01,2009,48.368,16.2880001,0.458,8.3730001,3.2379999,16.2150002
"19347","CEDEN Arnot Cr 1",2008-11-01,2009,165.3370056,10.585,-1.7120001,4.4360003,1.645,9.7200003
"19348","CEDEN Arnot Cr 1",2008-12-01,2009,204.8450012,5.3509998,-7.1930003,-0.9210001,1.2130001,6.9679999
"19349","CEDEN Arnot Cr 1",2009-01-01,2009,147.0390015,7.7049999,-6.0380001,0.8330001,1.612,8.1260004
"19350","CEDEN Arnot Cr 1",2009-02-01,2009,267.8009949,4.6479998,-6.3240004,-0.8380001,0.963,5.744
"19351","CEDEN Arnot Cr 1",2009-03-01,2009,227.9720001,7.3889999,-6.5060005,0.441,1.044,8.073
"19352","CEDEN Arnot Cr 1",2009-04-01,2009,65.7310028,10.651,-3.7500002,3.45,1.715,10.7019997
"19353","CEDEN Arnot Cr 1",2009-05-01,2009,129.0330048,17.8430004,2.8510001,10.3470001,3.6789999,16.9020004
"19354","CEDEN Arnot Cr 1",2009-06-01,2009,24.8400002,17.8069992,3.5200002,10.6630001,2.76,15.8850002
"19355","CEDEN Arnot Cr 1",2009-07-01,2009,4.6329999,25.9379997,9.1560001,17.5460014,7.2030001,28.4050007
"19356","CEDEN Arnot Cr 1",2009-08-01,2009,7.0799999,24.0970001,7.5780005,15.8370008,5.8779998,25.6749992
"19357","CEDEN Arnot Cr 1",2009-09-01,2009,2.5610001,23.8649998,6.9130001,15.3880005,6.5640001,25.6310005
"19358","CEDEN Arnot Cr 1",2009-10-01,2010,142.4519958,13.2229996,-1.021,6.1000004,1.623,11.4060001
"19359","CEDEN Arnot Cr 1",2009-11-01,2010,71.1650009,10.4250002,-3.131,3.6470001,2.2309999,11.2519999
"19360","CEDEN Arnot Cr 1",2009-12-01,2010,201.3390045,3.9219999,-8.6190004,-2.348,0.741,5.2729998
"19361","CEDEN Arnot Cr 1",2010-01-01,2010,259.9660034,5.4229999,-5.5120001,-0.044,0.759,5.7729998
"19362","CEDEN Arnot Cr 1",2010-02-01,2010,182.5480042,5.9689999,-5.5530005,0.207,0.517,5.836
"19363","CEDEN Arnot Cr 1",2010-03-01,2010,136.5339966,7.7389998,-6.1420002,0.798,0.926,7.927
"19364","CEDEN Arnot Cr 1",2010-04-01,2010,210.7969971,7.836,-5.4120002,1.2110001,0.789,7.8870001
"19365","CEDEN Arnot Cr 1",2010-05-01,2010,107.1309967,10.4189997,-2.7170002,3.8500001,1.4529999,9.5629997
"19366","CEDEN Arnot Cr 1",2010-06-01,2010,4.3379998,18.8579998,4.901,11.8790007,3.451,17.1359997
"19367","CEDEN Arnot Cr 1",2010-07-01,2010,4.921,25.4169998,8.2600002,16.8380013,5.5440001,26.1849995
"19368","CEDEN Arnot Cr 1",2010-08-01,2010,0.588,23.5370007,6.8430004,15.1900005,5.5029998,24.1380005
"19369","CEDEN Arnot Cr 1",2010-09-01,2010,1.188,22.4689999,4.1430001,13.3050003,5.6279998,24.3339996
"19370","CEDEN Arnot Cr 1",2010-10-01,2011,234.4909973,14.0019999,2.2900002,8.1460009,1.617,11.1730003
"19371","CEDEN Arnot Cr 1",2010-11-01,2011,222.302002,7.3369999,-5.1300001,1.103,1.171,8.177
"19372","CEDEN Arnot Cr 1",2010-12-01,2011,461.5100098,5.1560001,-4.6060004,0.274,0.709,5.1890001
"19373","CEDEN Arnot Cr 1",2011-01-01,2011,70.1709976,7.3319998,-6.5830002,0.374,1.204,8.3789997
"19374","CEDEN Arnot Cr 1",2011-02-01,2011,228.9190063,3.9070001,-9.3240004,-2.7080002,0.844,6.5500002
"19375","CEDEN Arnot Cr 1",2011-03-01,2011,448.0849915,5.4450002,-5.0630002,0.19,0.857,6.6760001
"19376","CEDEN Arnot Cr 1",2011-04-01,2011,107.7519989,9.2720003,-3.6880002,2.7920001,1.243,10.0209999
"19377","CEDEN Arnot Cr 1",2011-05-01,2011,108.5759964,11.2080002,-2.026,4.5910001,1.821,11.585
"19378","CEDEN Arnot Cr 1",2011-06-01,2011,90.8130035,17.257,3.0000002,10.1280003,2.8369999,17.5480003
"19379","CEDEN Arnot Cr 1",2011-07-01,2011,13.9069996,23.4400005,6.6380005,15.0390005,4.6539998,24.1539993
"19380","CEDEN Arnot Cr 1",2011-08-01,2011,1.597,24.7649994,7.9340005,16.3490009,6.23,25.9669991
"19381","CEDEN Arnot Cr 1",2011-09-01,2011,38.8320007,22.7259998,6.3350005,14.5300007,4.6329999,23.0949993
"19382","CEDEN Arnot Cr 1",2011-10-01,2012,87.6050034,16.059,1.835,8.9470005,2.427,14.5299997
"19383","CEDEN Arnot Cr 1",2011-11-01,2012,51.4329987,8.4720001,-4.151,2.1600001,1.576,8.71
"19384","CEDEN Arnot Cr 1",2011-12-01,2012,3.1960001,6.0170002,-7.5940003,-0.788,1.457,8.1429996
"19385","CEDEN Arnot Cr 1",2012-01-01,2012,168.3890076,8.316,-4.4790001,1.9180001,2.0569999,9.0880003
"19386","CEDEN Arnot Cr 1",2012-02-01,2012,44.6819992,6.3509998,-6.8410006,-0.245,1.013,7.5999999
"19387","CEDEN Arnot Cr 1",2012-03-01,2012,258.6099854,6.777,-4.3600001,1.2080001,1.166,6.777
"19388","CEDEN Arnot Cr 1",2012-04-01,2012,141.4080048,11.3730001,-2.6070001,4.3830004,1.385,10.5349998
"19389","CEDEN Arnot Cr 1",2012-05-01,2012,10.7006998,16.8059998,1.179,8.9920006,3.0799999,16.9139996
"19390","CEDEN Arnot Cr 1",2012-06-01,2012,23.5529995,20.8470001,4.9180002,12.8820009,5.3969998,21.0060005
"19391","CEDEN Arnot Cr 1",2012-07-01,2012,1.763,25.0860004,8.6780005,16.882,6.4029999,26.8719997
"19392","CEDEN Arnot Cr 1",2012-08-01,2012,10.7539997,26.5890007,10.1940002,18.3910007,5.165,29.2509995
"19393","CEDEN Arnot Cr 1",2012-09-01,2012,4.2690001,23.6439991,6.6250005,15.1340008,5.8260002,24.8560009
"19394","CEDEN Arnot Cr 1",2012-10-01,2013,70.8150024,16.5939999,1.738,9.165,3.062,16.2740002
"19395","CEDEN Arnot Cr 1",2012-11-01,2013,154.6730042,10.1960001,-2.3690002,3.9130001,1.668,9.5880003
"19396","CEDEN Arnot Cr 1",2012-12-01,2013,435.8882751,2.7479999,-6.8810005,-2.066,0.543,4.1090002
"19397","CEDEN Arnot Cr 1",2013-01-01,2013,43.3100014,4.6199999,-9.0150003,-2.197,0.997,6.4949999
"19398","CEDEN Arnot Cr 1",2013-02-01,2013,23.1529999,6.2589998,-8.21,-0.975,1.064,7.6739998
"19399","CEDEN Arnot Cr 1",2013-03-01,2013,94.0920029,10.6800003,-3.118,3.7810001,1.545,11.0360003
"19400","CEDEN Arnot Cr 1",2013-04-01,2013,60.9449997,12.6269999,-1.9900001,5.3180003,1.868,13.1160002
"19401","CEDEN Arnot Cr 1",2013-05-01,2013,56.9560013,15.5570002,1.0550001,8.3060007,2.7309999,15.4440002
"19402","CEDEN Arnot Cr 1",2013-06-01,2013,25.7560005,22.1590004,5.5310001,13.8450003,5.3889999,23.1949997
"19403","CEDEN Arnot Cr 1",2013-07-01,2013,18.823,26.5340004,10.0310001,18.2820015,6.2729998,29.3279991
"19404","CEDEN Arnot Cr 1",2013-08-01,2013,2.9790001,23.6270008,7.8950005,15.7610006,5.71,24.5809994
"19405","CEDEN Arnot Cr 1",2013-09-01,2013,21.0830002,20.2420006,5.5510001,12.8960009,3.329,19.0830002
"19406","CEDEN Arnot Cr 1",2013-10-01,2014,27.3299999,14.3400002,-0.816,6.7620001,2.7409999,13.9580002
"19407","CEDEN Arnot Cr 1",2013-11-01,2014,34.1710014,10.3529997,-3.2,3.5760002,1.619,9.6920004
"19408","CEDEN Arnot Cr 1",2013-12-01,2014,60.473999,6.9499998,-7.9990005,-0.524,1.605,8.3620005
"19409","CEDEN Arnot Cr 1",2014-01-01,2014,76.9960022,10.2410002,-3.9240003,3.1580002,2.168,10.1859999
"19410","CEDEN Arnot Cr 1",2014-02-01,2014,242.7640076,7.3559999,-4.4100003,1.4720001,1.249,7.335
"19411","CEDEN Arnot Cr 1",2014-03-01,2014,155.0639954,9.1829996,-3.7300003,2.7260001,1.416,8.8610001
"19412","CEDEN Arnot Cr 1",2014-04-01,2014,93.8889999,11.9469995,-2.368,4.789,1.751,11.3319998
"19413","CEDEN Arnot Cr 1",2014-05-01,2014,34.6529999,16.0049992,1.4170001,8.71,3.796,15.9090004
"19414","CEDEN Arnot Cr 1",2014-06-01,2014,2.402,21.75,4.6440001,13.1970005,5.7690001,23.0650005
"19415","CEDEN Arnot Cr 1",2014-07-01,2014,41.0769997,26.3309994,10.0480003,18.1890011,6.355,28.1189995
"19416","CEDEN Arnot Cr 1",2014-08-01,2014,13.5649996,23.2999992,8.6920004,15.9950008,3.799,22.3869991
"19417","CEDEN Arnot Cr 1",2014-09-01,2014,42.6650009,21.8570004,6.4990001,14.1780005,4.0149999,21.6480007
"19418","CEDEN Arnot Cr 1",2014-10-01,2015,19.5720005,18.2169991,2.3510001,10.2830009,4.3870001,17.8570004
"19419","CEDEN Arnot Cr 1",2014-11-01,2015,95.0250015,11.243,-1.9240001,4.6590004,2.0380001,10.0670004
"19420","CEDEN Arnot Cr 1",2014-12-01,2015,211.6309967,5.1859999,-4.6060004,0.289,0.76,5.079
"19421","CEDEN Arnot Cr 1",2015-01-01,2015,7.7490001,9.177,-3.8570001,2.6590002,1.467,8.5380001
"19422","CEDEN Arnot Cr 1",2015-02-01,2015,176.0200043,10.9510002,-2.24,4.355,1.89,10.5380001
"19423","CEDEN Arnot Cr 1",2015-03-01,2015,31.0580006,12.302,-2.046,5.1280003,2.171,11.7939997
"19424","CEDEN Arnot Cr 1",2015-04-01,2015,94.9169998,11.4160004,-2.891,4.2620001,1.9,11.2910004
"19425","CEDEN Arnot Cr 1",2015-05-01,2015,94.4749985,13.3699999,1.273,7.3210006,1.845,11.3599997
"19426","CEDEN Arnot Cr 1",2015-06-01,2015,26.7059994,22.7789993,6.8150005,14.7960005,5.7080002,23.7049999
"19427","CEDEN Arnot Cr 1",2015-07-01,2015,52.0909996,22.7220001,7.3220005,15.0220003,4.1069999,21.4060001
"19428","CEDEN Arnot Cr 1",2015-08-01,2015,10.3249998,25.1079998,8.7910004,16.9490013,6.8649998,26.5849991
"19429","CEDEN Arnot Cr 1",2015-09-01,2015,12.0100002,22.6009998,6.6710005,14.6360006,6.171,23.632
"19430","CEDEN Arnot Cr 1",2015-10-01,2016,83.125,16.4540005,3.3980002,9.9260006,2.6140001,13.8699999
"19431","CEDEN Arnot Cr 1",2015-11-01,2016,150.3159943,6.46,-6.3430004,0.058,1.035,7.0700002
"19432","CEDEN Arnot Cr 1",2015-12-01,2016,284.5750122,3.194,-7.7700005,-2.2880001,0.918,4.98
"19433","CEDEN Arnot Cr 1",2016-01-01,2016,301.605011,4.118,-6.5340004,-1.2080001,0.719,5.257
"19434","CEDEN Arnot Cr 1",2016-02-01,2016,76.6210022,10.2880001,-4.3850002,2.9510002,1.862,10.0369997
"19435","CEDEN Arnot Cr 1",2016-03-01,2016,289.1619873,8.658,-2.8670001,2.8950002,1.299,7.973
"19436","CEDEN Arnot Cr 1",2016-04-01,2016,83.6709976,12.0930004,-1.35,5.3710003,1.46,10.3360004
"19437","CEDEN Arnot Cr 1",2016-05-01,2016,49.598999,13.849,0.485,7.1660004,1.795,11.6879997
"19438","CEDEN Arnot Cr 1",2016-06-01,2016,2.1730001,22.3099995,6.3420005,14.3250008,6.1220002,22.8780003
"19439","CEDEN Arnot Cr 1",2016-07-01,2016,0,25.6800003,8.9390001,17.309,7.9920001,28.993
"19440","CEDEN Arnot Cr 1",2016-08-01,2016,1.965,25.8980007,8.8950005,17.3959999,7.6529999,28.6240005
"19441","CEDEN Arnot Cr 1",2016-09-01,2016,11.4490004,21.2950001,4.704,12.9990005,4.6209998,21.4729996
"19442","CEDEN Arnot Cr 1",2016-10-01,2017,309.4909973,13.8389997,1.6990001,7.7680006,2.395,11.901
"19443","CEDEN Arnot Cr 1",2016-11-01,2017,80.7689972,10.665,-2.138,4.263,1.919,10.1590004
"19444","CEDEN Arnot Cr 1",2016-12-01,2017,226.2960052,4.987,-6.2350001,-0.624,1.104,6.0229998
"19445","CEDEN Arnot Cr 1",2017-01-01,2017,790.6849976,1.887,-8.0970001,-3.1050003,0.552,3.7219999
"19446","CEDEN Arnot Cr 1",2017-02-01,2017,576.8480225,4.1490002,-5.1290002,-0.49,0.642,4.3699999
"19447","CEDEN Arnot Cr 1",2017-03-01,2017,166.5899963,9.5799999,-3.6770003,2.9510002,1.549,8.9519997
"19448","CEDEN Arnot Cr 1",2017-04-01,2017,260.1879883,9.4460001,-2.983,3.2310002,1.411,8.2290001
"19449","CEDEN Arnot Cr 1",2017-05-01,2017,38.0870018,15.8629999,0.992,8.427,2.9760001,14.948
"19450","CEDEN Arnot Cr 1",2017-06-01,2017,14.6230001,21.2779999,4.7750001,13.026001,4.8600001,21.3649998
"19451","CEDEN Arnot Cr 1",2017-07-01,2017,0.358,26.4960003,9.2200003,17.8580017,6.7540002,28.6420002
"19452","CEDEN Arnot Cr 1",2017-08-01,2017,33.4469986,25.3320007,9.6730003,17.5020008,5.7160001,25.5370007
"19453","CEDEN Arnot Cr 1",2017-09-01,2017,77.9749985,19.0359993,4.5250001,11.7800007,2.928,17.6189995
"19454","CEDEN Arnot Cr 1",2017-10-01,2018,16.2310009,16.6900005,-0.052,8.3190002,3.0599999,15.8140001
"19455","CEDEN Arnot Cr 1",2017-11-01,2018,247.4210052,9.8920002,-0.6160001,4.638,1.603,8.533
"19456","CEDEN Arnot Cr 1",2017-12-01,2018,18.9680004,9.2270002,-4.7360001,2.2450001,2.3829999,10.0799999
"19457","CEDEN Arnot Cr 1",2018-01-01,2018,136.7440033,8.1020002,-3.3120003,2.3940001,1.363,7.4120002
"19458","CEDEN Arnot Cr 1",2018-02-01,2018,46.6209984,6.066,-7.6490002,-0.791,1.248,8.0089998
"19459","CEDEN Arnot Cr 1",2018-03-01,2018,467.3930054,5.2930002,-6.8200002,-0.763,0.833,5.8909998
"19460","CEDEN Arnot Cr 1",2018-04-01,2018,119.598999,12.1459999,-2.0350001,5.0550003,1.576,11.085
"19461","CEDEN Arnot Cr 1",2018-05-01,2018,33.3250008,15.1899996,2.0120001,8.6000004,1.875,12.573
"19462","CEDEN Arnot Cr 1",2018-06-01,2018,0,22.0860004,5.0510001,13.5680008,5.2199998,22.5319996
"19463","CEDEN Arnot Cr 1",2018-07-01,2018,15.1540003,27.1229992,10.2560005,18.6890011,6.757,29.2439995
"19464","CEDEN Arnot Cr 1",2018-08-01,2018,0.362,25.7299995,9.0380001,17.3830013,7.237,27.7670002
"19465","CEDEN Arnot Cr 1",2018-09-01,2018,1.443,22.5620003,5.3040004,13.9330006,6.8200002,24.2970009
"19466","CEDEN Arnot Cr 1",2018-10-01,2019,26.3439999,14.6700001,0.444,7.5570002,2.5450001,12.9399996
"19467","CEDEN Arnot Cr 1",2018-11-01,2019,187.7940063,11.2320004,-2.7960002,4.2180004,2.3570001,10.8909998
"19468","CEDEN Arnot Cr 1",2018-12-01,2019,84.9599991,5.0250001,-6.3020005,-0.638,0.954,5.8179998
"19469","CEDEN Arnot Cr 1",2019-01-01,2019,307.7009888,5.4850001,-5.8640003,-0.189,0.885,6.1570001
