Site_number,Site_name,Site_type,Lat,Long,Datum
384054121411501,CACHE C SETTLING BASIN SEDIMENT LOC 103 NR WOOD'LD,Stream,38.68178889,-121.6874806,NAD83
384054121413701,CACHE C SETTLING BASIN SEDIMENT LOC 48 NR WOODLAND,Stream,38.6817,-121.6936278,NAD83
384054121413702,CACHE C SETTLING BASIN SEDIMENT LOC 100 NR WOOD'LD,Stream,38.68161944,-121.6935167,NAD83
384055121411301,CACHE C SETTLING BASIN SEDIMENT LOC 55 NR WOODLAND,Stream,38.68206944,-121.6869639,NAD83
384055121411401,CACHE C SETTLING BASIN SEDIMENT LOC 56 NR WOODLAND,Stream,38.68191667,-121.6871722,NAD83
384056121411201,CACHE C SETTLING BASIN SEDIMENT LOC 52 NR WOODLAND,Stream,38.6821861,-121.6867417,NAD83
384056121411301,CACHE C SETTLING BASIN SEDIMENT LOC 53 NR WOODLAND,Stream,38.68213056,-121.6868194,NAD83
384056121411302,CACHE C SETTLING BASIN SEDIMENT LOC 54 NR WOODLAND,Stream,38.68210278,-121.6868528,NAD83
384057121103101,SACRAMENTO R A FOOTBRIDGE A FOLSOM CA,Stream,38.6825,-121.1751944,NAD83
384057121402901,CACHE C SETTLING BASIN FISH CAGE 16 NR WOODLAND CA,Stream,38.68244167,-121.6747639,NAD83
384057121403001,CACHE C SETTLING BASIN SEDIMENT LOC 108 NR WOOD'LD,Stream,38.68239167,-121.6748778,NAD83
384057121414001,CACHE C SETTLING BASIN SEDIMENT LOC 50 NR WOODLAND,Stream,38.6825083,-121.6943278,NAD83
384058121401901,COMBINED SED TURBIDITY 11452800 + 384115121402501,Stream,38.68277778,-121.6719444,NAD83
384058121410901,CACHE C SETTLING BASIN SEDIMENT LOC 51 NR WOODLAND,Stream,38.68273889,-121.6857972,NAD83
384058121412101,CACHE C SETTLING BASIN SEDIMENT LOC 102 NR WOOD'LD,Stream,38.68270556,-121.6891444,NAD83
384058121413301,CACHE C SETTLING BASIN SEDIMENT LOC 47 NR WOODLAND,Stream,38.68275278,-121.692625,NAD83
384058121421501,CACHE C SETTLING BASIN SEDIMENT LOC 97 NR WOODLAND,Stream,38.6826972,-121.70405,NAD83
384100121411401,CACHE C FISH CAGE 36 NR WOODLAND CA,Stream,38.6833111,-121.6871972,NAD83
384100121412301,CACHE C SETTLING BASIN SEDIMENT LOC 101 NR WOOD'LD,Stream,38.6834083,-121.689775,NAD83
384101121404201,CACHE C SETTLING BASIN SEDIMENT LOC 113 NR WOOD'LD,Stream,38.68359444,-121.6782472,NAD83
384102121403301,CACHE C SETTLING BASIN SEDIMENT LOC 92 NR WOODLAND,Stream,38.6838111,-121.6758,NAD83
384102121412901,CACHE C SETTLING BASIN SEDIMENT LOC 46 NR WOODLAND,Stream,38.6837611,-121.6913833,NAD83
384103121403301,CACHE C SETTLING BASIN SED SITE 2 NR WOODLAND CA,Stream,38.68426944,-121.6757333,NAD83
384103121423501,CACHE C SETTLING BASIN EXPLORE 8 NR WOODLAND CA,Stream,38.68416667,-121.7097222,NAD83
384103121424501,CACHE C SETTLING BASIN EXPLORE 7 NR WOODLAND CA,Stream,38.68416667,-121.7125,NAD83
384104121402801,CACHE C SETTLING BASIN SEDIMENT LOC 84 NR WOODLAND,Stream,38.68446944,-121.6742972,NAD83
384104121402802,CACHE C SETTLING BASIN SEDIMENT LOC 111 NR WOOD'LD,Stream,38.6844722,-121.674386,NAD83
384105121412801,CACHE C SETTLING BASIN SEDIMENT LOC 42 NR WOODLAND,Stream,38.68484444,-121.6911722,NAD83
384105121412802,CACHE C SETTLING BASIN SEDIMENT LOC 43 NR WOODLAND,Stream,38.68468889,-121.6911889,NAD83
384105121412803,CACHE C SETTLING BASIN SEDIMENT LOC 44 NR WOODLAND,Stream,38.6846611,-121.6911917,NAD83
384105121412804,CACHE C SETTLING BASIN SEDIMENT LOC 45 NR WOODLAND,Stream,38.68463889,-121.6911833,NAD83
384106121402401,CACHE C OVERFLOW MID WEIR LOCATION 1 NR WOODLAND C,Stream,38.6869583,-121.6736778,NAD83
384106121402402,CACHE C OVERFLOW MID WEIR LOCATION 2 NR WOODLAND C,Stream,38.686375,-121.6735778,NAD83
384106121402403,CACHE C OVERFLOW MID WEIR LOCATION 3 NR WOODLAND C,Stream,38.68576389,-121.6734833,NAD83
384106121402404,CACHE C OVERFLOW MID WEIR LOCATION 4 NR WOODLAND C,Stream,38.6851833,-121.6733917,NAD83
384106121402405,CACHE C OVERFLOW MID WEIR LOCATION 5 NR WOODLAND C,Stream,38.68461389,-121.6732917,NAD83
384106121402406,CACHE C OVERFLOW MID WEIR LOCATION 6 NR WOODLAND C,Stream,38.6840833,-121.673211,NAD83
384106121402407,CACHE C OVERFLOW MID WEIR LOCATION 7 NR WOODLAND C,Stream,38.68343056,-121.6730972,NAD83
384106121402408,CACHE C OVERFLOW MID WEIR LOCATION 8 NR WOODLAND C,Stream,38.6828222,-121.6730056,NAD83
384106121414001,CACHE C FISH CAGE 29 NR WOODLAND CA,Stream,38.68510556,-121.6944306,NAD83
384107121402901,CACHE C SETTLING BASIN SEDIMENT LOC 110 NR WOOD'LD,Stream,38.68520556,-121.6748389,NAD83
384107121403101,CACHE C SETTLING BASIN EXPLORE 6 NR WOODLAND CA,Stream,38.6853833,-121.6752,NAD83
384109121412901,CACHE C SETTLING BASIN SEDIMENT LOC 41 NR WOODLAND,Stream,38.6858722,-121.6913028,NAD83
384110121540401,CACHE C A MOORE DAM CA,Stream,38.6860151,-121.9021895,NAD83
384113121425401,CACHE C SETTLING BASIN EXPLORE 4 NR WOODLAND CA,Stream,38.68685,-121.7149667,NAD83
384115121402501,CACHE C OVERFLOW WEIR AT N ABUTMENT NR WOODLAND CA,Stream,38.6875,-121.673611,NAD83
384115121522801,CACHE C A CACHE C CONSERVANCY NR WOODLAND CA,Stream,38.68736667,-121.8743556,NAD83
384118121403201,CACHE C SETTLING BASIN SED SITE 3 NR WOODLAND CA,Stream,38.6883333,-121.6758056,NAD83
384119121422901,CACHE C SETTLING BASIN SEDIMENT LOC 40 NR WOODLAND,Stream,38.68871667,-121.7080944,NAD83
384120121422101,CACHE C FISH CAGE 27 NR WOODLAND CA,Stream,38.68889167,-121.705861,NAD83
384121121402901,CACHE C SETTLING BASIN FISH CAGE 18 NR WOODLAND CA,Stream,38.68902778,-121.6745833,NAD83
384122121095801,AMERICAN R 1.4 MI DS FOLSOM DAM NR FOLSOM CA,Stream,38.6893476,-121.1671692,NAD83
384122121422701,CACHE C SETTLING BASIN SEDIMENT LOC 38 NR WOODLAND,Stream,38.6895472,-121.7074806,NAD83
384122121422702,CACHE C SETTLING BASIN SEDIMENT LOC 39 NR WOODLAND,Stream,38.6895222,-121.7075278,NAD83
384123121402801,CACHE C SETTLING BASIN SEDIMENT LOC 87 NR WOODLAND,Stream,38.6893833,-121.674386,NAD83
384123121422501,CACHE C SETTLING BASIN SEDIMENT WEST 1 NR WOODLAND,Stream,38.68975,-121.707,NAD83
384123121422701,CACHE C SETTLING BASIN SEDIMENT LOC 37 NR WOODLAND,Stream,38.68959167,-121.7074667,NAD83
384124121402801,CACHE C SETTLING BASIN SEDIMENT LOC 88 NR WOODLAND,Stream,38.6900472,-121.6744833,NAD83
384124121422201,CACHE C SETTLING BASIN SEDIMENT WEST 2 NR WOODLAND,Stream,38.6901111,-121.7061667,NAD83
384125121412301,CACHE C SETTLING BASIN SEDIMENT LOC 62 NR WOODLAND,Stream,38.69036667,-121.6897333,NAD83
384126121402801,CACHE C SETTLING BASIN SEDIMENT LOC 89 NR WOODLAND,Stream,38.69057778,-121.674411,NAD83
384126121405301,CACHE C SETTLING BASIN SEDIMENT LOC 68 NR WOODLAND,Stream,38.6905,-121.6814556,NAD83
384127121402901,CACHE C SETTLING BASIN FISH CAGE 19 NR WOODLAND CA,Stream,38.69091944,-121.6747,NAD83
384127121423901,CACHE C SETTLING BASIN SEDIMENT LOC 34 NR WOODLAND,Stream,38.69074167,-121.7108083,NAD83
384128121423701,CACHE C SETTLING BASIN SEDIMENT LOC 30 NR WOODLAND,Stream,38.6911722,-121.7101778,NAD83
384128121423702,CACHE C SETTLING BASIN SEDIMENT LOC 31 NR WOODLAND,Stream,38.69109167,-121.710236,NAD83
384128121423703,CACHE C SETTLING BASIN SEDIMENT LOC 32 NR WOODLAND,Stream,38.6910583,-121.7102639,NAD83
384128121423704,CACHE C SETTLING BASIN SEDIMENT LOC 33 NR WOODLAND,Stream,38.6910111,-121.7103083,NAD83
384129121404901,CACHE C SETTLING BASIN FISH CAGE 21 NR WOODLAND CA,Stream,38.6913472,-121.680475,NAD83
384129121405301,CACHE C SETTLING BASIN SEDIMENT LOC 67 NR WOODLAND,Stream,38.69151944,-121.6814222,NAD83
384129121411501,CACHE C SETTLING BASIN FISH CAGE 22 NR WOODLAND CA,Stream,38.69146389,-121.6877056,NAD83
384130121405301,CACHE C SETTLING BASIN SEDIMENT LOC 65 NR WOODLAND,Stream,38.69175278,-121.6813083,NAD83
384130121405302,CACHE C SETTLING BASIN SEDIMENT LOC 66 NR WOODLAND,Stream,38.69161944,-121.6813167,NAD83
384130121412301,CACHE C SETTLING BASIN SEDIMENT LOC 60 NR WOODLAND,Stream,38.69168889,-121.6896222,NAD83
384130121412302,CACHE C SETTLING BASIN SEDIMENT LOC 61 NR WOODLAND,Stream,38.69158056,-121.6896583,NAD83
384130121423301,CACHE C SETTLING BASIN SEDIMENT WEST 3 NR WOODLAND,Stream,38.6918333,-121.70975,NAD83
384131119325101,NEVADA CR AT HWY 395,Stream,38.6918521,-119.548502,NAD83
384131121405301,CACHE C SETTLING BASIN SEDIMENT LOC 64 NR WOODLAND,Stream,38.6918833,-121.681486,NAD83
384131121412301,CACHE C SETTLING BASIN SEDIMENT LOC 58 NR WOODLAND,Stream,38.69196944,-121.6896222,NAD83
384131121412302,CACHE C SETTLING BASIN SEDIMENT LOC 59 NR WOODLAND,Stream,38.6918361,-121.6896417,NAD83
384131121422001,CACHE C SETTLING BASIN FISH CAGE 26 NR WOODLAND CA,Stream,38.69190556,-121.7054028,NAD83
384131121423701,CACHE C SETTLING BASIN SEDIMENT LOC 28 NR WOODLAND,Stream,38.69205556,-121.7101722,NAD83
384132121414301,CACHE C SETTLING BASIN FISH CAGE 23 NR WOODLAND CA,Stream,38.692125,-121.6951778,NAD83
384133121403601,CACHE C SETTLING BASIN SED SITE 4 NR WOODLAND CA,Stream,38.69244444,-121.6765278,NAD83
384134121405301,CACHE C SETTLING BASIN SEDIMENT LOC 63 NR WOODLAND,Stream,38.69275556,-121.681436,NAD83
384135121412301,CACHE C SETTLING BASIN SEDIMENT LOC 57 NR WOODLAND,Stream,38.6929722,-121.6896139,NAD83
384135121425301,CACHE C SETTLING BASIN EXPLORE 3 NR WOODLAND CA,Stream,38.69291667,-121.7147,NAD83
384142119321901,TOPAZ L AT MARINA,Stream,38.6949077,-119.5396128,NAD83
384143121425401,CACHE C SETTLING BASIN SITE A NR WOODLAND CA,Stream,38.69518199,-121.7160734,NAD83
384144121403601,CACHE C SETTLING BASIN SED SITE 5 NR WOODLAND CA,Stream,38.6957222,-121.6768889,NAD83
384145121422501,CACHE C SETTLING BASIN SEDIMENT LOC 27 NR WOODLAND,Stream,38.6957,-121.7070167,NAD83
384145121422801,CACHE C SETTLING BASIN SEDIMENT LOC 21 NR WOODLAND,Stream,38.6957722,-121.707725,NAD83
384146121430301,CACHE C FISH CAGE 40 NR WOODLAND CA,Stream,38.69620556,-121.7174444,NAD83
384147121422401,CACHE C SETTLING BASIN FISH CAGE 35 NR WOODLAND CA,Stream,38.6964083,-121.7067944,NAD83
384147121422801,CACHE C SETTLING BASIN SEDIMENT LOC 22 NR WOODLAND,Stream,38.6964583,-121.707786,NAD83
384148121422501,CACHE C SETTLING BASIN SEDIMENT LOC 26 NR WOODLAND,Stream,38.69660278,-121.7069,NAD83
384151121422801,CACHE C SETTLING BASIN FISH CAGE 34 NR WOODLAND CA,Stream,38.6973833,-121.7078,NAD83
384154121430001,CACHE C PERMANENT WETLD IN SETTLING BAS NR WOOD'LD,Stream,38.6983333,-121.7166667,NAD83
384156121425901,CACHE C SETTLING BASIN SEDIMENT LOC 14 NR WOODLAND,Stream,38.69895556,-121.7164528,NAD83
384156121430201,CACHE C SETTLING BASIN SEDIMENT LOC 15 NR WOODLAND,Stream,38.69897778,-121.7172528,NAD83
384156121430202,CACHE C SETTLING BASIN SEDIMENT LOC 16 NR WOODLAND,Stream,38.69899444,-121.71735,NAD83
384156121430301,CACHE C SETTLING BASIN SEDIMENT LOC 17 NR WOODLAND,Stream,38.69891389,-121.7175917,NAD83
384156121430401,CACHE C SETTLING BASIN SEDIMENT LOC 18 NR WOODLAND,Stream,38.698925,-121.7178694,NAD83
384157119391301,LEVIATHAN CK 1200 FT UPST 10308783 ABV LEV MINE,Stream,38.69907307,-119.6546169,NAD83
384157121425501,CACHE C SETTLING BASIN SEDIMENT LOC 13 NR WOODLAND,Stream,38.6990972,-121.7153583,NAD83
384201121424401,CACHE C SETTLING BASIN FISH CAGE 33 NR WOODLAND CA,Stream,38.70026944,-121.712211,NAD83
384204121424301,CACHE C SETTLING BASIN SEDIMENT LOC 20 NR WOODLAND,Stream,38.7012611,-121.7120028,NAD83
384210121422401,CACHE C SETTLING BASIN SEDIMENT WEST 4 NR WOODLAND,Stream,38.70277778,-121.7066667,NAD83
384210121422901,CACHE C SETTLING BASIN SEDIMENT LOC 23 NR WOODLAND,Stream,38.70282778,-121.7080806,NAD83
384210121422902,CACHE C SETTLING BASIN SEDIMENT LOC 24 NR WOODLAND,Stream,38.702675,-121.7079528,NAD83
384213121424401,CACHE C SETTLING BASIN SEDIMENT LOC 19 NR WOODLAND,Stream,38.70357778,-121.7123639,NAD83
384213121424701,CACHE C SETTLING BASIN FISH CAGE 32 NR WOODLAND CA,Stream,38.7037111,-121.7129194,NAD83
384215121425401,CACHE C SETTLING BASIN SEDIMENT LOC 7 NR WOODLAND,Stream,38.70430278,-121.7151278,NAD83
384215121430101,CACHE C SETTLING BASIN SEDIMENT LOC 9 NR WOODLAND,Stream,38.7042972,-121.7170667,NAD83
384215121430201,CACHE C SETTLING BASIN SEDIMENT LOC 10 NR WOODLAND,Stream,38.70426389,-121.717175,NAD83
384215121430202,CACHE C SETTLING BASIN SEDIMENT LOC 11 NR WOODLAND,Stream,38.7043,-121.7173,NAD83
384215121430301,CACHE C SETTLING BASIN SEDIMENT LOC 12 NR WOODLAND,Stream,38.70429444,-121.7175417,NAD83
384216121425801,CACHE C SETTLING BASIN SEDIMENT LOC 8 NR WOODLAND,Stream,38.704325,-121.716186,NAD83
384216121430201,CACHE C FISH CAGE 5 NR WOODLAND CA,Stream,38.70438056,-121.7172194,NAD83
384223121424601,CACHE C SETTLING BASIN FISH CAGE 31 NR WOODLAND CA,Stream,38.70626667,-121.7126444,NAD83
384235119385001,"ASPEN CK ABV LEVIATHAN MINE NR MARKLEEVILLE, CA",Stream,38.7096285,-119.6482277,NAD83
384245121425301,CACHE C SETTLING BASIN SEDIMENT LOC 1 NR WOODLAND,Stream,38.7125083,-121.714636,NAD83
384245121425701,CACHE C SETTLING BASIN SEDIMENT LOC 2 NR WOODLAND,Stream,38.71256389,-121.7157056,NAD83
384245121425702,CACHE C SETTLING BASIN SEDIMENT LOC 3 NR WOODLAND,Stream,38.71255,-121.7158972,NAD83
384245121425801,CACHE C SETTLING BASIN SEDIMENT LOC 4 NR WOODLAND,Stream,38.7124972,-121.7160833,NAD83
384245121425901,CACHE C SETTLING BASIN SEDIMENT LOC 5 NR WOODLAND,Stream,38.71256944,-121.7163028,NAD83
384245121430101,CACHE C SETTLING BASIN SEDIMENT LOC 6 NR WOODLAND,Stream,38.71255,-121.7170278,NAD83
384246121425801,CACHE C FISH CAGE 37 NR WOODLAND CA,Stream,38.7127111,-121.716,NAD83
384246121430101,CACHE C FISH CAGE 4 NR WOODLAND CA,Stream,38.7127111,-121.7168278,NAD83
384250119190000,"DESERT CK AT STATE HWY 22, NV",Stream,38.71380088,-119.3176588,NAD83
384259121425801,CACHE C SETTLING BASIN EXPLORE 2 NR WOODLAND CA,Stream,38.71636667,-121.7161667,NAD83
384301119393001,"ASPEN CK ABV LEVIATHAN CK NR MARKLEEVILLE, CA",Stream,38.7168505,-119.6593392,NAD83
384303119393901,"LEVIATHAN CK ABV ASPEN CK NR MARKLEVILLE, CA",Stream,38.717406,-119.6618393,NAD83
384305121425801,CACHE C FISH CAGE 3 NR WOODLAND CA,Stream,38.71813889,-121.7161917,NAD83
384332121430301,CACHE C FISH CAGE 2 NR WOODLAND CA,Stream,38.7255333,-121.717486,NAD83
384339121433901,CACHE C FISH CAGE 1 NR WOODLAND CA,Stream,38.7273361,-121.7274972,NAD83
384340121434401,CACHE C INFLOW TO SETTLING BASIN NR WOODLAND,Stream,38.7276816,-121.7299632,NAD83
384342121431801,CACHE C SETTLING BASIN EXPLORE 1 NR WOODLAND CA,Stream,38.7283833,-121.7217667,NAD83
384407119384101,MOUNTAINEER CK ABV LEVIATHAN CK NR MARKLEEVILLE CA,Stream,38.7351837,-119.6457275,NAD83
384407119384201,LEVIATHAN CK ABV MOUNTAINEER CK NR MARKLEEVILLE CA,Stream,38.73518369,-119.6460053,NAD83
384410121055100,FOLSOM LK SAMPLE SITE NO 1 ON SF ARM CA,Stream,38.7360131,-121.0985564,NAD83
384449121044700,SF ARM FOLSOM LK NR FOLSOM CA,Stream,38.7468462,-121.0807782,NAD83
384505119384001,"BRYANT CK ABV BARNEY RILEY CK NR MARKLEEVILLE, CA",Stream,38.7512946,-119.6454496,NAD83
384524121040101,SF AMERICAN R A SALMON FALLS NR EL DORADO HILLS,Stream,38.7566111,-121.0670806,NAD83
384526120162901,SILVER FORK OF AMERICAN R NR KYBURZ CA,Stream,38.7572222,-120.2747222,NAD83
384535121400101,SACRAMENTO R A COUNTY RD 116A NR VERONA CA,Stream,38.7596222,-121.666911,NAD83
384537121145801,MINERS RAVINE NR ROSEVILLE CA,Stream,38.76027778,-121.2494444,NAD83
384544121151201,SECRET RAVINE NR ROSEVILLE CA,Stream,38.7622222,-121.2533333,NAD83
384553121412301,SACRAMENTO R AB FREMONT WEIR NR KNIGHTS LANDING CA,Stream,38.76463889,-121.689761,NAD83
384623121411401,SACRAMENTO R A R MILE 86.2 NR KNIGHTS LANDING CA,Stream,38.773,-121.6872806,NAD83
384634120445301,SF AMERICAN R A MOSQUITO RD NR PLACERVILLE CA,Stream,38.7761111,-120.7480556,NAD83
384636121410901,SACRAMENTO R A GIFFORD RD NR KNIGHTS LANDING CA,Stream,38.77668889,-121.6857278,NAD83
384641119545801,WF CARSON R BL WILLOW C NR WOODFORDS CA,Stream,38.77796175,-119.9171246,NAD83
384642119550501,WF CARSON R A HWY 89 NR WOODFORDS CA,Stream,38.7783333,-119.9180556,NAD83
384649121381101,SACRAMENTO SLOUGH NR VERONA CA,Stream,38.7801793,-121.6374608,NAD83
384701121370401,SACRAMENTO R A VERONA MARINA NR VERONA CA,Stream,38.7836111,-121.6177778,NAD83
384726121373901,FEATHER R A R MILE 0.4 MI A VERONA CA,Stream,38.79058056,-121.62765,NAD83
384730121061900,FOLSOM LK SAMPLE SITE NO 2 ON NF ARM CA,Stream,38.79156746,-121.1063347,NAD83
384736120373501,SF AMERICAN R AB FOREBAY RD BR NR POLLOCK PINES CA,Stream,38.79334167,-120.626475,NAD83
384737121433201,KNIGHTS LANDING RIDGE CUT A KNIGHTS LANDING CA,Stream,38.79352778,-121.7254444,NAD83
384752121375301,FEATHER R NR VERONA CA,Stream,38.7976787,-121.6324609,NAD83
384755121205201,PLEASANT GROVE C A CROCKER RANCH RD NR ROSEVILLE C,Stream,38.7986111,-121.3477778,NAD83
384808121574201,OAT C A RD 12A BRIDGE AB RTE 505 CA,Stream,38.80212365,-121.9627467,NAD83
384811121425601,SACRAMENTO R BL HWY 113 BR A KNIGHTS LANDING CA,Stream,38.80301944,-121.7154333,NAD83
384845121463001,COLUSA BASIN DRAIN NR KNIGHTS LANDING CA,Stream,38.8124013,-121.7760765,NAD83
384857121054301,NF AMERICAN R NR PILOT HILL CA,Stream,38.8158333,-121.0952778,NAD83
384905120191701,ICE HOUSE RES NR KYBURZ SITE 3 CA,Stream,38.81796255,-120.3224162,NAD83
384910121052100,FOLSOM LK NF ARM A MORMON RAVINE CA,Stream,38.8193447,-121.0902233,NAD83
384914120202501,ICE HOUSE RES NR KYBURZ SITE 2 CA,Stream,38.8204622,-120.3413058,NAD83
384930120213601,ICE HOUSE RES NR KYBURZ SITE 1 CA,Stream,38.82490634,-120.3610288,NAD83
384941119485101,FREDRICKSBURG CYN,Stream,38.8279615,-119.8151778,NAD83
385005121380601,FEATHER RIVER A W CATLETT RD NR VERONA CA,Stream,38.834825,-121.6350139,NAD83
385133119483001,LUTHER CYN,Stream,38.8590729,-119.8093445,NAD83
385137121440101,SACRAMENTO R A R MILE 94.6 NR ROBBINS CA,Stream,38.86026944,-121.7336833,NAD83
385138120243501,UNION VALLEY RES NR RIVERTON SITE 2 CA,Stream,38.8604611,-120.410753,NAD83
385159120255901,UNION VALLEY RES NR RIVERTON SITE 3 CA,Stream,38.8662941,-120.4340872,NAD83
385227120060601,SITE NO 7 CA,Stream,38.8740743,-120.1026857,NAD83
385230120065901,SITE NO 6,Stream,38.87490767,-120.1174084,NAD83
385232120060801,SITE NO 10 CA,Stream,38.8754632,-120.1032412,NAD83
385234120053901,SITE NO 11 CA,Stream,38.87601875,-120.0951854,NAD83
385242121364601,FEATHER R A LEE RD NR NICOLAUS CA,Stream,38.87821667,-121.6127917,NAD83
385246120233001,UNION VALLEY RES NR RIVERTON SITE 1 CA,Stream,38.87935027,-120.3926966,NAD83
385247120072401,SUSIE LK CA,Stream,38.8796299,-120.124353,NAD83
385248120041201,SITE NO 12 CA,Stream,38.8799076,-120.0710179,NAD83
385302120064101,SITE NO 9 CA,Stream,38.88379656,-120.1124082,NAD83
385310120074401,SITE NO 3,Stream,38.8860188,-120.1299088,NAD83
385325120075401,SITE NO 2,Stream,38.89018547,-120.1326867,NAD83
385327119502301,JOBS CYN,Stream,38.8907401,-119.8407342,NAD83
385334120064601,SITE NO 8 CA,Stream,38.89268546,-120.1137971,NAD83
385340120081701,ALTA MORRIS LK - SITE B,Stream,38.8943521,-120.1390758,NAD83
385343120080501,SITE NO 1 CA,Stream,38.89518547,-120.1357424,NAD83
385352121351801,FEATHER R BL HIGHWAY 99 BRIDGE A NICOLAUS CA,Stream,38.89782778,-121.588236,NAD83
385357120041601,CATHEDRAL C A FALLEN LEAF CA,Stream,38.89907435,-120.072129,NAD83
385431119574201,COLD CK STORM SAMPLER 1 30-INCH CULVERT,Stream,38.90852146,-119.9626756,NAD83
385432119574402,COLD CK SAMPLER SITE 2 18-INCH CULVERT,Stream,38.9087159,-119.963084,NAD83
385433119574407,COLD CK STORM SAMPLER 3-OUTLET WEIR DTN BSN,Stream,38.90892424,-119.9632729,NAD83
385503119504501,MONUMENT CK,Stream,38.9174071,-119.8468456,NAD83
385521119592201,CULVERT-HWY 50 RUNOFF INTO UPPER TRUCKEE-RB DS HWY,Stream,38.92240779,-119.9904595,NAD83
385531121532001,SYCAMORE SLOUGH NR DUNNIGAN CA,Stream,38.92527778,-121.8888889,NAD83
385531121545501,COLUSA BASIN DRAIN NR DUNNIGAN CA,Stream,38.92527778,-121.9152778,NAD83
385545119505701,MOTT CYN,Stream,38.9290739,-119.850179,NAD83
385602120031801,SITE NO 13 CA,Stream,38.9337967,-120.0560172,NAD83
385607121345601,FEATHER R BL BEAR R NR NICOLAUS CA,Stream,38.93517396,-121.5832947,NAD83
385618119570101,BIJOU CR TRIB AT SKI RUN BLVD AT S LAKE TAHOE,Stream,38.93821389,-119.9501472,NAD83
385621121343801,BEAR R AT MOUTH NR E NICOLAUS CA,Stream,38.9390627,-121.5782946,NAD83
385630119594200,UP TRUCKEE R A MOUTH A SOUTH LAKE TAHOE CA,Stream,38.9415746,-119.996015,NAD83
385708119465604,E FK CARSON RVR NR MULLER LN UPSTREAM TRANSECT,Stream,38.95227778,-119.782111,NAD83
385711119594300,LAKE TAHOE SAMPLE SITE NO 3 A SOUTH LAKE TAHOE CA,Stream,38.95296358,-119.9962928,NAD83
385714121330701,BEAR R NR BERRY RD NR E NICOLAUS CA,Stream,38.95378444,-121.5530163,NAD83
385718119565401,PARK AVENUE BMP1 INLET B,Stream,38.95513889,-119.948361,NAD83
385720119565301,PARK AVENUE BMP1 INLET A,Stream,38.9554722,-119.948,NAD83
385721119565501,PARK AVENUE BMP1 OUTLET,Stream,38.95577778,-119.9484722,NAD83
385723120053900,LAKE TAHOE SAMPLE SITE NO 2 A EMERALD BAY CA,Stream,38.95629669,-120.0951852,NAD83
385733119471504,E FK CARSON RVR NR MULLER LN MIDSTREAM TRANSECT,Stream,38.9590833,-119.787386,NAD83
385755119473704,E FK CARSON RVR NR MULLER LN DOWNSTREAM TRANSECT,Stream,38.96526944,-119.7936278,NAD83
385758119561101,"CULVERT-HWY 50 RUNOFF INTO EDGEWOOD CK-LB US,HWY",Stream,38.96601904,-119.9374029,NAD83
385758119564401,EDGEWOOD CK TRB ABV EDGEWOOD CLUBHOUSE NR STATELIN,Stream,38.96601907,-119.9465697,NAD83
385803119560901,090 N13 E18 27AAD 1 EDGEWOOD CR,Stream,38.9674079,-119.9368473,NAD83
385814119475101,MINDEN SEWAGE EFF DISCHARGE TO E FK CARSON R,Stream,38.97046309,-119.7985117,NAD83
385815119475401,ROUND HILL SEWAGE EFF DISCHARGE TO E FK CARSON R,Stream,38.97074087,-119.799345,NAD83
385816119560001,090 N13 E18 23CCB 2 BURKE CR,Stream,38.97101907,-119.9343473,NAD83
385821121323201,BEAR R A HWY 70 NR RIO OSO CA,Stream,38.97239498,-121.543294,NAD83
385824119480301,ROUND HILL SEWAGE EFF DISCHARGE TO WILLIAMS SLOUGH,Stream,38.9732409,-119.801845,NAD83
385824121122501,COON C NR AUBURN CA,Stream,38.9733333,-121.2069444,NAD83
385833119565901,090 N13 E18 22BCD 2 KAHLE CR,Stream,38.97574138,-119.9507364,NAD83
385835119570501,"BURKE CK NR STATELINE, NV",Stream,38.97652778,-119.9515,NAD83
385904121291701,BEAR R A PLEASANT GROVE RD NR SHERIDAN CA,Stream,38.98433916,-121.4891259,NAD83
